id,time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
6383,127,35,6,7,25.28,17,22.67,9
6384,128,35,6,6,147.91,100,127.26,64
6385,129,35,6,3,37.95,26,31.81,25
6386,130,35,6,20,130.44,88,114.28,45
6387,131,35,6,9,125.61,85,104.08,58
6388,132,35,6,3,3.66,2,3.27,2
6389,133,35,6,11,113.77,77,96.99,68
6390,134,35,6,4,105.61,71,89.52,53
6391,135,35,6,9,43.81,30,36.79,28
6392,136,35,6,3,144.75,97,130.06,83
6393,137,35,6,16,113.97,77,95.06,43
6394,138,35,6,20,120.89,81,99.85,46
6395,139,35,6,18,10.5,7,9.4,6
6396,140,35,6,16,3.02,2,2.5,2
6397,141,35,6,18,47.08,32,39.87,26
6398,142,35,6,18,43.52,29,36.36,22
6399,143,35,6,2,33.12,22,26.89,19
6400,144,35,6,5,81.25,55,70.89,44
6401,145,35,6,4,145.11,98,116.59,77
6402,146,35,6,11,84.29,57,68.02,56
6403,147,35,6,19,93.15,63,79.91,49
6404,148,35,6,5,62.15,42,54.68,33
6405,149,35,6,20,39.83,27,33.01,22
6406,150,35,6,18,38.82,26,31.41,24
6407,151,35,6,16,83.47,56,73.55,29
6408,152,35,6,15,72.91,49,65.56,25
6409,153,35,6,17,55.17,37,46.91,32
6410,154,35,6,20,50.89,34,41.12,25
6411,155,35,6,13,88.67,60,77.78,41
6412,156,35,6,13,77.35,52,62.55,48
6413,157,35,6,17,14.51,10,13.04,6
6414,158,35,6,16,72.39,49,62.93,40
6415,159,35,6,6,117.37,79,97.9,58
6416,160,35,6,4,41.48,28,37.05,17
6417,161,35,6,7,7.33,5,5.96,3
6418,162,35,6,18,143.4,97,128.04,66
6419,163,35,6,11,143.12,96,116.12,95
6420,164,35,6,5,5.67,4,5.08,2
6421,165,35,6,2,34.16,23,28.89,19
6422,166,35,6,15,147.47,99,122.35,58
6423,167,35,6,14,122.34,82,104.77,73
6424,168,35,6,12,133.68,90,109.93,48
6425,169,35,6,2,17.64,12,14.68,10
6426,170,35,6,17,27.07,18,23.25,18
6427,171,35,6,11,74.27,50,66.08,48
6428,172,35,6,17,134.07,90,112.16,65
6429,173,35,6,16,145.41,98,121.96,88
6430,174,35,6,17,17.84,12,14.46,10
6431,175,35,6,19,99.51,67,88.51,56
6432,176,35,6,14,68.86,46,59.99,36
6433,177,35,6,5,23.96,16,21.35,10
6434,178,35,6,12,50.48,34,41.98,29
6435,179,35,6,4,9.38,6,7.67,5
6436,180,35,6,8,62.83,42,52.18,34
6437,181,35,6,16,38.91,26,32.77,21
6438,182,35,6,10,50.03,34,43.97,19
6439,183,35,6,11,98.51,66,84.85,64
6440,184,35,6,5,101.71,68,91.49,47
6441,1,36,11,6,46.95,45,40.87,31
6442,2,36,11,6,43.92,42,35.49,27
6443,3,36,11,19,96.16,93,84.38,69
6444,4,36,11,11,79.67,77,65.11,67
6445,5,36,11,19,10.99,11,9.62,9
6446,6,36,11,17,91.56,88,76.96,63
6447,7,36,11,7,65.4,63,54.19,43
6448,8,36,11,1,34.56,33,28.4,27
6449,9,36,11,9,1.3,1,1.11,1
6450,10,36,11,20,31.96,31,27.12,21
6451,11,36,11,3,13.52,13,11.88,7
6452,12,36,11,6,96.88,94,78.26,61
6453,13,36,11,18,66.02,64,54.76,36
6454,14,36,11,14,27.14,26,22.89,18
6455,15,36,11,19,13.76,13,12,12
6456,16,36,11,7,46.21,45,39.05,38
6457,17,36,11,6,3.31,3,2.91,3
6458,18,36,11,6,97.29,94,82.46,59
6459,19,36,11,10,29.49,28,25.68,24
6460,20,36,11,19,71,69,58.12,48
6461,21,36,11,17,35.95,35,31.26,32
6462,22,36,11,6,64.19,62,55.17,52
6463,23,36,11,4,6.38,6,5.67,6
6464,24,36,11,10,0.35,0,0.3,0
6465,25,36,11,12,36.7,35,32.07,31
6466,26,36,11,13,38,37,31.95,24
6467,27,36,11,4,93.97,91,79.77,86
6468,28,36,11,3,10.78,10,9.42,9
6469,29,36,11,19,21.52,21,18.36,16
6470,30,36,11,17,101.88,98,84.74,76
6471,31,36,11,17,65.12,63,56.36,52
6472,32,36,11,7,13.26,13,11.47,9
6473,33,36,11,11,47.73,46,40.43,44
6474,34,36,11,13,22.53,22,20.05,13
6475,35,36,11,17,3.26,3,2.78,2
6476,36,36,11,10,101.23,98,89.94,77
6477,37,36,11,9,99.76,96,83.28,87
6478,38,36,11,6,55.63,54,48.48,37
6479,39,36,11,15,61.01,59,54.32,58
6480,40,36,11,20,2.42,2,2.11,2
6481,41,36,11,14,90.6,88,73.54,54
6482,42,36,11,1,34.03,33,28.31,31
6483,43,36,11,11,20.55,20,17.44,12
6484,44,36,11,8,14.65,14,12.69,8
6485,45,36,11,19,23.81,23,21.31,15
6486,46,36,11,9,21.61,21,18.99,15
6487,47,36,11,9,47.96,46,42.11,31
6488,48,36,11,7,59.44,57,50.1,54
6489,49,36,11,19,17.33,17,14.28,11
6490,50,36,11,14,36.22,35,29.57,20
6491,51,36,11,20,30.8,30,25.72,24
6492,52,36,11,12,96.24,93,79.7,85
6493,53,36,11,17,14.93,14,12.6,12
6494,54,36,11,9,82.86,80,73.45,45
6495,55,36,11,20,77.84,75,65.12,65
6496,56,36,11,5,36.92,36,32.6,35
6497,57,36,11,9,40.16,39,34.78,26
6498,58,36,11,9,38.89,38,31.14,25
6499,59,36,11,14,61.46,59,54.27,48
6500,60,36,11,20,6.13,6,5.22,5
6501,61,36,11,17,62.06,60,53.54,57
6502,62,36,11,14,82.55,80,74.22,75
6503,63,36,11,15,13.83,13,11.24,8
6504,64,36,11,17,6.49,6,5.42,6
6505,65,36,11,2,93.85,91,82.25,71
6506,66,36,11,14,8.93,9,7.43,7
6507,67,36,11,17,31.52,30,27.63,17
6508,68,36,11,3,23.76,23,20.86,13
6509,69,36,11,11,6.96,7,5.99,4
6510,70,36,11,19,20.74,20,17.97,17
6511,71,36,11,5,102.42,99,86.2,64
6512,72,36,11,9,54.3,52,48.82,38
6513,73,36,11,18,95.37,92,80.65,82
6514,74,36,11,14,96,93,79.14,90
6515,75,36,11,17,62.12,60,50.64,49
6516,76,36,11,20,29.74,29,26.4,28
6517,77,36,11,16,24.41,24,21.44,23
6518,78,36,11,2,35.22,34,30.77,25
6519,79,36,11,16,101.75,98,82.98,79
6520,80,36,11,17,86.45,84,75.01,62
6521,81,36,11,15,68.53,66,59.78,56
6522,82,36,11,4,16.92,16,14.85,9
6523,83,36,11,1,63.63,61,56.09,37
6524,84,36,11,10,61.83,60,54.36,36
6525,85,36,11,15,64.44,62,54.78,51
6526,86,36,11,16,95.21,92,83.35,75
6527,87,36,11,1,48.02,46,40.43,27
6528,88,36,11,9,56.13,54,45.62,52
6529,89,36,11,12,84.69,82,72.62,69
6530,90,36,11,3,14.61,14,12.26,8
6531,91,36,11,18,95.77,93,84.74,79
6532,92,36,11,14,10,10,8.22,8
6533,93,36,11,15,67.66,65,56.15,35
6534,94,36,11,11,27.13,26,23.57,19
6535,95,36,11,4,91.76,89,78,62
6536,96,36,11,19,87.77,85,71.2,75
6537,97,36,11,4,39.2,38,33.24,32
6538,98,36,11,7,46.48,45,39.34,31
6539,99,36,11,1,51.16,49,46.03,30
6540,100,36,11,19,51.6,50,43.93,43
6541,101,36,11,19,49.48,48,40.73,37
6542,102,36,11,15,70.18,68,56.86,58
6543,103,36,11,8,14.56,14,12.39,14
6544,104,36,11,11,18.9,18,16.76,13
6545,105,36,11,18,3.17,3,2.69,2
6546,106,36,11,7,59.56,58,51.69,47
6547,107,36,11,8,11.22,11,9.68,10
6548,108,36,11,11,57.69,56,48.3,35
6549,109,36,11,11,5.96,6,4.96,4
6550,110,36,11,9,84.28,81,74.85,79
6551,111,36,11,13,31.53,30,27.64,18
6552,112,36,11,12,78.37,76,64.72,50
6553,113,36,11,13,96.53,93,81.16,60
6554,114,36,11,4,64.27,62,54.3,48
6555,115,36,11,6,74.77,72,65.72,55
6556,116,36,11,11,37.1,36,32.37,24
6557,117,36,11,9,100.43,97,87.89,55
6558,118,36,11,5,18.76,18,16.7,9
6559,119,36,11,9,59.55,58,49.94,44
6560,120,36,11,8,18.82,18,16.85,17
6561,121,36,11,16,51.23,49,41.85,29
6562,122,36,11,13,13.51,13,11,8
6563,123,36,11,20,50.21,49,41.43,33
6564,124,36,11,14,101.47,98,91.24,82
6565,125,36,11,14,3.42,3,2.78,3
6566,126,36,11,16,88.94,86,78.39,84
6567,127,36,11,5,65.9,64,55.34,44
6568,128,36,11,11,60.31,58,52.29,42
6569,129,36,11,6,86.79,84,77.94,71
6570,130,36,11,11,99.99,97,89.33,73
6571,131,36,11,20,69.28,67,58.65,65
6572,132,36,11,18,48.69,47,43.12,37
6573,133,36,11,20,42.29,41,34.86,25
6574,134,36,11,4,99.4,96,87.34,82
6575,135,36,11,9,84.58,82,70.35,71
6576,136,36,11,13,62.81,61,56.35,58
6577,137,36,11,5,25.79,25,21.87,19
6578,138,36,11,14,22.36,22,18.03,11
6579,139,36,11,9,30.97,30,27.44,21
6580,140,36,11,20,53.27,51,46.67,32
6581,141,36,11,7,92.17,89,75.22,85
6582,142,36,11,10,18.04,17,14.88,13
6583,143,36,11,20,99.46,96,80.7,57
6584,144,36,11,8,62.55,60,51.95,43
6585,145,36,11,13,15.85,15,14.09,11
6586,146,36,11,2,82.48,80,68.25,80
6587,147,36,11,2,17,16,14.55,16
6588,148,36,11,4,77.86,75,64.53,54
6589,149,36,11,18,68.61,66,60.71,44
6590,150,36,11,5,27.85,27,23.39,17
6591,151,36,11,12,96.06,93,83.62,66
6592,152,36,11,2,13.29,13,11.32,13
6593,153,36,11,1,63.89,62,54.36,32
6594,154,36,9,8,69.06,95,82.27,81
6595,155,36,9,15,23.15,32,29.46,31
6596,156,36,9,9,19.95,28,24.69,27
6597,157,36,9,15,42.06,58,49.23,56
6598,158,36,9,14,50.04,69,57.93,49
6599,159,36,9,16,33.7,47,42.69,24
6600,160,36,9,11,23.53,32,29.66,16
6601,161,36,9,17,13.93,19,16.86,16
6602,162,36,9,16,55.96,77,64.22,50
6603,163,36,9,12,62.37,86,72.14,67
6604,164,36,9,3,21.06,29,24.54,15
6605,165,36,9,16,50.03,69,60.84,42
6606,166,36,9,12,60.41,83,73.55,44
6607,167,36,9,17,1.9,3,2.25,2
6608,168,36,10,20,9.5,15,13.77,10
6609,169,36,10,14,34.84,56,46.49,47
6610,170,36,10,13,50.71,82,72.77,79
6611,171,36,10,1,29.23,47,40.76,46
6612,172,36,10,17,52.37,84,71.13,67
6613,173,36,10,19,53.09,85,76.76,51
6614,174,36,10,18,20.54,33,30.42,18
6615,175,36,10,6,49.27,79,68.42,77
6616,176,36,10,3,11.64,19,16.54,11
6617,177,36,10,6,47.35,76,66.53,66
6618,178,36,10,1,48.86,79,70.55,62
6619,179,36,10,15,44.52,72,64.41,64
6620,180,36,10,5,2.14,3,3.21,2
6621,181,36,10,5,18.76,30,26.66,23
6622,182,36,10,12,10.48,17,15.31,15
6623,183,36,10,16,9.85,16,14.36,13
6624,184,36,10,12,6.37,10,8.8,9
6625,1,37,11,17,25.61,25,22.94,21
6626,2,37,11,20,2.05,2,1.77,1
6627,3,37,11,11,49.15,47,40.64,46
6628,4,37,11,11,91.31,88,77.84,74
6629,5,37,11,20,15.58,15,13.06,10
6630,6,37,11,18,77.75,75,62.61,49
6631,7,37,11,11,6.01,6,5.34,4
6632,8,37,11,9,8.7,8,7.07,6
6633,9,37,11,15,17.6,17,15.18,16
6634,10,37,11,7,42.21,41,37.98,40
6635,11,37,11,5,29.99,29,24.79,16
6636,12,37,11,18,3,3,2.6,3
6637,13,37,11,11,15.42,15,13.08,9
6638,14,37,11,3,70.81,68,59.69,39
6639,15,37,11,13,77.02,74,65.42,71
6640,16,37,11,8,29.89,29,24.05,24
6641,17,37,11,5,97.6,94,84.89,48
6642,18,37,11,10,19.62,19,16.84,18
6643,19,37,11,18,66.31,64,57.89,54
6644,20,37,11,18,59.71,58,51.62,49
6645,21,37,11,15,103.38,100,85.17,76
6646,22,37,11,17,99.79,96,83.9,61
6647,23,37,11,12,8.14,8,7.05,4
6648,24,37,11,9,5.2,5,4.53,3
6649,25,37,11,3,85.17,82,73.39,52
6650,26,37,11,13,25.53,25,22.85,14
6651,27,37,11,7,87.17,84,71.98,77
6652,28,37,11,18,30.34,29,24.44,21
6653,29,37,11,18,71.49,69,60.06,50
6654,30,37,11,10,66.47,64,53.61,59
6655,31,37,11,8,71.97,70,60.19,61
6656,32,37,11,12,75.28,73,66.89,44
6657,33,37,11,11,62.47,60,54.12,48
6658,34,37,11,9,6.45,6,5.34,3
6659,35,37,11,19,32.11,31,27.15,17
6660,36,37,11,7,47.23,46,42.02,42
6661,37,37,11,20,36.82,36,31.02,27
6662,38,37,11,7,0.44,0,0.37,0
6663,39,37,11,1,20.64,20,17.9,10
6664,40,37,11,20,10.07,10,8.76,7
6665,41,37,11,17,91.67,89,78.9,84
6666,42,37,11,13,28.87,28,23.84,23
6667,43,37,11,17,56.54,55,50.49,45
6668,44,37,11,9,67.4,65,54.46,48
6669,45,37,11,19,6.53,6,5.33,4
6670,46,37,11,20,37.69,36,33.31,30
6671,47,37,11,16,82.5,80,73.81,61
6672,48,37,11,4,100.12,97,83.37,68
6673,49,37,11,9,55.88,54,48.61,53
6674,50,37,11,19,67.98,66,55.87,65
6675,51,37,11,13,9.78,9,8.17,8
6676,52,37,11,3,72.14,70,59.8,46
6677,53,37,11,12,14.57,14,12.1,8
6678,54,37,11,10,56.99,55,48.64,35
6679,55,37,11,3,30.33,29,26.29,18
6680,56,37,11,18,51.35,50,45.26,30
6681,57,37,11,13,52.18,50,45.02,30
6682,58,37,11,12,79.16,76,70.77,45
6683,59,37,11,9,23.27,22,19.63,17
6684,60,37,11,14,49.57,48,41.48,31
6685,61,37,11,9,100.62,97,82.53,87
6686,62,37,11,3,95.4,92,84.72,63
6687,63,37,11,1,22.27,22,19.48,21
6688,64,37,11,8,95.28,92,85.19,52
6689,65,37,11,10,75.77,73,60.84,45
6690,66,37,11,6,38.82,38,33.42,22
6691,67,37,11,18,87.77,85,78.3,62
6692,68,37,11,19,21.78,21,17.81,14
6693,69,37,11,5,21.34,21,17.94,20
6694,70,37,11,16,29.84,29,26.69,17
6695,71,37,11,1,101.62,98,85.75,70
6696,72,37,11,18,5.74,6,5.03,4
6697,73,37,11,11,71.72,69,64.54,44
6698,74,37,11,17,99.62,96,82.66,60
6699,75,37,11,15,17.16,17,15.44,9
6700,76,37,11,15,9.21,9,8.19,6
6701,77,37,11,3,18.16,18,15.23,16
6702,78,37,11,13,96.29,93,83.09,92
6703,79,37,11,20,83.39,81,74.43,41
6704,80,37,11,2,11.06,11,9.16,6
6705,81,37,11,11,60.13,58,52.16,48
6706,82,37,11,2,48.97,47,41.64,26
6707,83,37,11,15,61.41,59,50.99,57
6708,84,37,11,12,51.55,50,42.18,35
6709,85,37,11,16,100.19,97,82.1,64
6710,86,37,11,15,71.33,69,61.67,54
6711,87,37,11,19,26.31,25,23.07,18
6712,88,37,11,13,81.6,79,65.72,70
6713,89,37,11,6,30.83,30,27.18,22
6714,90,37,11,10,21.29,21,18.54,19
6715,91,37,11,5,43.54,42,38.28,35
6716,92,37,11,7,51.08,49,41.62,32
6717,93,37,11,19,81.57,79,69.95,70
6718,94,37,11,5,64.97,63,57.62,44
6719,95,37,11,1,12.94,13,11.49,7
6720,96,37,11,10,0.62,1,0.5,1
6721,97,37,11,11,80,77,70.96,54
6722,98,37,11,2,80.24,78,65.02,74
6723,99,37,11,2,37.05,36,32.17,25
6724,100,37,11,9,92.78,90,82.91,65
6725,101,37,11,10,52.88,51,46.21,46
6726,102,37,11,3,90,87,74.84,45
6727,103,37,11,13,17.35,17,14.52,10
6728,104,37,11,9,2.62,3,2.35,2
6729,105,37,11,6,24.25,23,20.11,14
6730,106,37,11,19,55.8,54,45.64,29
6731,107,37,11,18,66.87,65,59.99,50
6732,108,37,11,7,59.44,57,52.25,49
6733,109,37,11,13,10.57,10,9.38,6
6734,110,37,11,4,21.76,21,19.54,16
6735,111,37,11,11,0.78,1,0.64,1
6736,112,37,11,18,6.42,6,5.71,3
6737,113,37,11,6,41.74,40,35.16,28
6738,114,37,11,1,77.4,75,67.24,62
6739,115,37,11,8,94.84,92,78.42,84
6740,116,37,11,10,63.11,61,56.55,57
6741,117,37,11,14,1,1,0.82,1
6742,118,37,11,17,35.78,35,29.62,34
6743,119,37,11,8,6.75,7,5.74,4
6744,120,37,11,18,47.26,46,39.52,25
6745,121,37,11,20,8.2,8,6.85,5
6746,122,37,11,6,69.08,67,57.53,35
6747,123,37,11,16,0.33,0,0.28,0
6748,124,37,11,16,75.13,73,65.98,51
6749,125,37,11,12,72.8,70,58.34,56
6750,126,37,11,6,85.22,82,69.71,70
6751,127,37,11,11,30.36,29,26.58,21
6752,128,37,11,11,22.11,21,19.1,17
6753,129,37,11,18,48.46,47,38.78,24
6754,130,37,11,1,26.36,25,21.77,20
6755,131,37,11,15,78.69,76,64,47
6756,132,37,11,14,16.42,16,13.3,12
6757,133,37,11,2,26.83,26,23.92,22
6758,134,37,11,4,96.68,93,83.56,67
6759,135,37,11,11,53.93,52,44.7,45
6760,136,37,11,15,7.7,7,6.34,7
6761,137,37,11,17,91.84,89,81.61,64
6762,138,37,11,1,59.79,58,50.81,51
6763,139,37,11,3,12.39,12,10.72,8
6764,140,37,11,13,8.27,8,7.02,6
6765,141,37,11,16,52.62,51,42.12,35
6766,142,37,11,11,13.76,13,11.42,8
6767,143,37,11,8,88.89,86,74.5,69
6768,144,37,11,19,94,91,79.73,57
6769,145,37,11,3,1.41,1,1.15,1
6770,146,37,11,17,88.71,86,76.05,55
6771,147,37,11,15,84.44,82,70.11,70
6772,148,37,11,6,11.39,11,9.54,7
6773,149,37,11,19,69.37,67,56.34,58
6774,150,37,11,19,66.76,64,59.82,36
6775,151,37,11,10,11.17,11,9.08,7
6776,152,37,11,3,52.42,51,44.65,29
6777,153,37,11,19,1.22,1,1.08,1
6778,154,37,9,11,43.99,61,53.04,56
6779,155,37,9,3,29.55,41,37.6,26
6780,156,37,9,1,64.65,89,76.98,46
6781,157,37,9,12,70.96,98,81.73,89
6782,158,37,9,10,65.09,90,82.34,89
6783,159,37,9,17,51.45,71,64.02,70
6784,160,37,9,17,71.65,99,86.78,76
6785,161,37,9,9,22.6,31,26.25,26
6786,162,37,9,20,57.62,80,71.56,45
6787,163,37,9,13,25.04,35,30.81,19
6788,164,37,9,6,46.93,65,55,49
6789,165,37,9,7,13.53,19,15.6,13
6790,166,37,9,10,1.78,2,2.06,2
6791,167,37,9,7,17.97,25,22.78,20
6792,168,37,10,16,18.83,30,25.17,30
6793,169,37,10,12,6.83,11,10.18,6
6794,170,37,10,10,21.22,34,28.56,24
6795,171,37,10,20,25.02,40,36.45,35
6796,172,37,10,7,36.26,58,51.26,47
6797,173,37,10,15,22.27,36,30.92,31
6798,174,37,10,16,9.02,15,12.18,11
6799,175,37,10,1,28.14,45,39.44,35
6800,176,37,10,18,51.02,82,75.35,59
6801,177,37,10,12,23.99,39,32.51,37
6802,178,37,10,13,4.06,7,5.77,4
6803,179,37,10,11,49.46,80,68.37,43
6804,180,37,10,18,51.89,84,70.64,70
6805,181,37,10,18,12.28,20,16.6,12
6806,182,37,10,19,44.56,72,65,48
6807,183,37,10,4,32.8,53,47.62,33
6808,184,37,10,8,12.88,21,18.66,15
6809,1,38,11,17,73.98,71,65.03,61
6810,2,38,11,20,2.85,3,2.28,2
6811,3,38,11,12,36.8,36,29.79,31
6812,4,38,11,3,76.92,74,66.99,72
6813,5,38,11,7,9.95,10,8.57,5
6814,6,38,11,15,15.15,15,12.19,14
6815,7,38,11,12,72.64,70,59.01,57
6816,8,38,11,20,17.26,17,13.86,12
6817,9,38,11,14,25.34,24,20.47,14
6818,10,38,11,20,85.51,83,70.69,71
6819,11,38,11,20,33.3,32,27.74,17
6820,12,38,11,16,43.35,42,35.08,22
6821,13,38,11,14,24.59,24,21.9,18
6822,14,38,11,13,70.49,68,60.56,45
6823,15,38,11,14,9.94,10,8.2,9
6824,16,38,11,5,44.26,43,39.8,27
6825,17,38,11,6,70.72,68,62.79,54
6826,18,38,11,11,62.44,60,51.83,59
6827,19,38,11,19,48.11,46,39.61,24
6828,20,38,11,14,38.79,37,31.24,30
6829,21,38,11,16,18.07,17,15.47,11
6830,22,38,11,6,91.55,88,75.12,55
6831,23,38,11,6,27.19,26,23.09,20
6832,24,38,11,11,28.79,28,23.08,28
6833,25,38,11,6,98.91,96,82.91,77
6834,26,38,11,7,35.36,34,30.52,31
6835,27,38,11,5,94.7,91,83.8,83
6836,28,38,11,3,97.23,94,80.54,78
6837,29,38,11,20,31.7,31,25.55,25
6838,30,38,11,6,81.19,78,68.72,43
6839,31,38,11,8,19.08,18,15.41,12
6840,32,38,11,11,33.25,32,29.21,23
6841,33,38,11,19,36.34,35,31.91,20
6842,34,38,11,20,78.05,75,65.51,40
6843,35,38,11,11,9.56,9,7.81,8
6844,36,38,11,19,51.81,50,41.98,30
6845,37,38,11,19,46.57,45,37.42,45
6846,38,38,11,18,62.28,60,54.03,59
6847,39,38,11,15,96.77,93,80.44,74
6848,40,38,11,20,90.22,87,79.97,67
6849,41,38,11,5,86.82,84,75.28,81
6850,42,38,11,17,84.43,82,68.89,57
6851,43,38,11,2,56.74,55,45.68,52
6852,44,38,11,16,62.05,60,52.04,33
6853,45,38,11,9,53.84,52,44.4,41
6854,46,38,11,19,62.16,60,53.11,38
6855,47,38,11,13,85.25,82,74.82,54
6856,48,38,11,20,33.39,32,28.61,28
6857,49,38,11,3,41.79,40,35.91,36
6858,50,38,11,16,72.93,70,64.89,52
6859,51,38,11,11,49.1,47,41.29,45
6860,52,38,11,20,10.98,11,8.81,6
6861,53,38,11,11,72.15,70,62.43,37
6862,54,38,11,20,51.58,50,43.43,36
6863,55,38,11,5,5.19,5,4.34,3
6864,56,38,11,13,66.78,65,56.66,60
6865,57,38,11,16,56.89,55,47.17,48
6866,58,38,11,10,47.86,46,39.23,36
6867,59,38,11,7,77.7,75,68.33,39
6868,60,38,11,17,44.14,43,38.83,40
6869,61,38,11,20,95.13,92,84.68,46
6870,62,38,11,15,81.84,79,69.64,77
6871,63,38,11,5,67.99,66,58.17,41
6872,64,38,11,18,26.89,26,22.81,19
6873,65,38,11,16,2.44,2,2.05,2
6874,66,38,11,14,36.02,35,30.19,24
6875,67,38,11,15,34.13,33,28,26
6876,68,38,11,10,9.77,9,8.13,5
6877,69,38,11,9,2.77,3,2.45,3
6878,70,38,11,3,61.86,60,55.48,56
6879,71,38,11,16,95.46,92,78.48,64
6880,72,38,11,14,66.08,64,57.62,36
6881,73,38,11,3,30.29,29,25.19,16
6882,74,38,11,14,0.74,1,0.61,1
6883,75,38,11,3,54.75,53,48.66,31
6884,76,38,11,4,81.76,79,67.68,66
6885,77,38,11,4,64.35,62,52.2,33
6886,78,38,11,14,71.15,69,63.39,55
6887,79,38,11,7,62.63,61,50.39,52
6888,80,38,11,18,99.31,96,88.66,81
6889,81,38,11,18,77.2,75,69.03,45
6890,82,38,11,11,102.1,99,82.5,56
6891,83,38,11,18,23.35,23,20.46,12
6892,84,38,11,11,32.18,31,26.94,24
6893,85,38,11,14,73.98,71,61.28,49
6894,86,38,11,14,25.18,24,21.4,18
6895,87,38,11,8,102.99,100,85.59,65
6896,88,38,11,19,87.29,84,78.12,64
6897,89,38,11,16,73.31,71,58.76,45
6898,90,38,11,17,16.12,16,14.06,9
6899,91,38,11,7,87.37,84,71.28,77
6900,92,38,11,8,93.75,91,75.77,64
6901,93,38,11,10,49.64,48,41.17,46
6902,94,38,11,16,103.13,100,88.51,86
6903,95,38,11,16,63.03,61,55.42,42
6904,96,38,11,12,18.68,18,15.94,13
6905,97,38,11,6,26.9,26,24.17,26
6906,98,38,11,7,45.56,44,38.15,27
6907,99,38,11,17,82.83,80,72.45,48
6908,100,38,11,9,88.47,85,75.71,65
6909,101,38,11,2,61.43,59,49.29,30
6910,102,38,11,2,102.21,99,91.01,68
6911,103,38,11,10,42.08,41,34.15,36
6912,104,38,11,18,7.66,7,6.53,7
6913,105,38,11,18,23.72,23,20.69,16
6914,106,38,11,20,56.09,54,49.24,38
6915,107,38,11,15,42.35,41,33.96,32
6916,108,38,11,3,66.72,64,58.97,40
6917,109,38,11,17,26.93,26,22.51,20
6918,110,38,11,14,24.7,24,21.98,20
6919,111,38,11,9,56.77,55,47.1,53
6920,112,38,11,18,102.19,99,82.17,59
6921,113,38,11,11,53.32,52,42.76,39
6922,114,38,11,20,54.04,52,44.58,32
6923,115,38,11,19,35.11,34,29.73,17
6924,116,38,11,20,23.91,23,19.41,17
6925,117,38,11,7,66.82,65,59.08,51
6926,118,38,11,12,92.46,89,74.52,66
6927,119,38,11,18,96.22,93,82.04,48
6928,120,38,11,6,72.14,70,62.95,65
6929,121,38,11,14,40.3,39,33.76,37
6930,122,38,11,19,25.65,25,22.84,18
6931,123,38,11,11,42.99,42,34.57,38
6932,124,38,11,3,83.24,80,70.57,67
6933,125,38,11,10,18.3,18,15.82,13
6934,126,38,11,9,62.08,60,55.72,34
6935,127,38,11,6,71.56,69,57.82,47
6936,128,38,11,17,14.33,14,11.72,12
6937,129,38,11,3,56.04,54,46.83,32
6938,130,38,11,2,89.97,87,77.21,57
6939,131,38,11,19,53.25,51,43.58,41
6940,132,38,11,17,92.67,90,81.53,63
6941,133,38,11,12,72.61,70,59.33,39
6942,134,38,11,10,64.74,63,52.28,56
6943,135,38,11,17,86.28,83,71.78,48
6944,136,38,11,10,54.02,52,46.27,37
6945,137,38,11,18,91.87,89,80,65
6946,138,38,11,16,36.54,35,29.47,28
6947,139,38,11,12,25.18,24,21.45,19
6948,140,38,11,14,28.44,27,24.6,18
6949,141,38,11,2,84.25,81,73.84,49
6950,142,38,11,8,89.77,87,76.06,51
6951,143,38,11,4,78.1,75,65.28,68
6952,144,38,11,12,90.8,88,77.77,73
6953,145,38,11,3,8.45,8,7.03,7
6954,146,38,11,7,21.95,21,17.89,13
6955,147,38,11,17,11.87,11,10.62,7
6956,148,38,11,15,31.52,30,27.37,21
6957,149,38,11,3,63.15,61,55.93,61
6958,150,38,11,8,19.79,19,16.09,17
6959,151,38,11,18,16.42,16,13.43,14
6960,152,38,11,1,56.74,55,47.32,40
6961,153,38,11,16,2.42,2,2.08,1
6962,154,38,9,10,33.68,46,39.66,45
6963,155,38,9,11,41.71,58,50.9,31
6964,156,38,9,3,51.51,71,62.84,44
6965,157,38,9,1,25.56,35,30.65,18
6966,158,38,9,11,19.41,27,24.37,18
6967,159,38,9,5,35.33,49,41.32,29
6968,160,38,9,3,5.34,7,6.71,6
6969,161,38,9,6,1.71,2,1.97,2
6970,162,38,9,20,57.88,80,67.87,53
6971,163,38,9,19,71.52,99,86.92,50
6972,164,38,9,10,23.44,32,28.84,29
6973,165,38,9,12,21.76,30,27.25,27
6974,166,38,9,5,29.52,41,33.83,25
6975,167,38,9,10,26.92,37,32.1,33
6976,168,38,10,14,45.95,74,62.92,62
6977,169,38,10,2,37.97,61,51.21,39
6978,170,38,10,13,1.47,2,1.97,1
6979,171,38,10,1,45.07,73,63.36,54
6980,172,38,10,5,39.17,63,52.76,36
6981,173,38,10,8,44.96,72,62,40
6982,174,38,10,4,57.23,92,83.61,72
6983,175,38,10,9,23.17,37,34.35,21
6984,176,38,10,8,55.17,89,80.27,53
6985,177,38,10,11,10.73,17,15.81,17
6986,178,38,10,9,54.13,87,76.35,47
6987,179,38,10,7,61.84,100,83.38,81
6988,180,38,10,1,29.69,48,44.36,41
6989,181,38,10,10,40.74,66,60.22,54
6990,182,38,10,2,52.8,85,74.27,70
